epoch,train-rmse-E,train-rmse-F,train-loss,test-rmse-E,test-rmse-F,test-loss
1268.0,0.004282911,0.04119192,0.01371207,0.003909142,0.03930094,0.01302835
1269.0,0.004274364,0.04119666,0.01371082,0.003882844,0.03931181,0.01302376
1270.0,0.004267376,0.04120162,0.01371014,0.003869552,0.03932507,0.01302381
1271.0,0.004266519,0.0411973,0.01370857,0.00386941,0.03931979,0.01302217
1272.0,0.004265431,0.04119489,0.01370751,0.003871692,0.03931786,0.01302227
1273.0,0.004264017,0.04119265,0.0137064,0.003873665,0.03931673,0.01302251
1274.0,0.004261056,0.04118832,0.01370417,0.00387148,0.03931375,0.01302096
1275.0,0.004261301,0.04118506,0.01370327,0.00388013,0.03931466,0.01302381
1276.0,0.004255303,0.04118131,0.01370028,0.003864155,0.03931028,0.01301774
1277.0,0.004254921,0.04117814,0.01369921,0.003858413,0.03930667,0.01301495
1278.0,0.004255121,0.04117315,0.01369777,0.003852949,0.03930252,0.01301207
1279.0,0.004258486,0.04116519,0.01369642,0.003848855,0.03929492,0.01300857
1280.0,0.00425812,0.04115951,0.0136946,0.003847735,0.0392939,0.01300792
1281.0,0.004260088,0.041152,0.01369296,0.003853041,0.0392875,0.01300756
1282.0,0.004263486,0.04114157,0.01369088,0.00386013,0.03927863,0.01300699
1283.0,0.004266537,0.0411325,0.01368911,0.003865282,0.03926835,0.01300541
1284.0,0.00426387,0.04113532,0.01368912,0.003868022,0.03926421,0.01300498
1285.0,0.004263169,0.04113141,0.01368773,0.003864544,0.03926376,0.01300381
1286.0,0.004260742,0.04112829,0.01368604,0.003860883,0.03925784,0.01300093
1287.0,0.004257409,0.04112869,0.01368512,0.003857445,0.03925499,0.01299905
1288.0,0.004252841,0.04112896,0.01368378,0.003857089,0.03925061,0.01299762
1289.0,0.004248045,0.04112613,0.01368144,0.003865793,0.03923982,0.01299695
1290.0,0.004247303,0.04112636,0.01368128,0.003893378,0.03922374,0.01300033
1291.0,0.00424536,0.0411236,0.01367984,0.00387768,0.03922908,0.01299725
1292.0,0.004246519,0.04111752,0.01367838,0.003889456,0.03921999,0.01299803
1293.0,0.004252477,0.04110562,0.01367665,0.003905559,0.0392061,0.01299866
1294.0,0.004261118,0.04108989,0.01367461,0.003920192,0.03919041,0.01299834
1295.0,0.004270979,0.04106925,0.01367149,0.003933504,0.03916973,0.01299612
1296.0,0.00428381,0.04105731,0.01367192,0.003918576,0.03917134,0.0129921
1297.0,0.004274654,0.04105917,0.01366961,0.003924015,0.03916641,0.01299225
1298.0,0.004276344,0.04104951,0.01366724,0.003921497,0.03915527,0.01298813
1299.0,0.004273856,0.04104537,0.01366521,0.003912615,0.03914806,0.01298328
1300.0,0.004269647,0.04105963,0.01366818,0.003914233,0.03915821,0.01298683
1301.0,0.004271175,0.04104545,0.0136644,0.003911639,0.03914713,0.01298271
1302.0,0.00426744,0.04104395,0.01366278,0.003902897,0.03914248,0.01297867
1303.0,0.004265429,0.04104108,0.01366129,0.003902381,0.03913606,0.01297658
1304.0,0.004265871,0.04103433,0.0136594,0.003908409,0.03912565,0.01297526
1305.0,0.004266871,0.04102564,0.0136571,0.003921069,0.03911139,0.01297478
1306.0,0.004273911,0.04101105,0.01365492,0.003933403,0.03909533,0.01297367
1307.0,0.004273871,0.04100478,0.01365303,0.003936904,0.03908871,0.01297274
1308.0,0.004273578,0.04100081,0.01365175,0.003935508,0.03908616,0.01297155
1309.0,0.004272027,0.04099906,0.01365073,0.003925713,0.03908689,0.0129688
1310.0,0.004272442,0.04099483,0.01364959,0.003923081,0.03908304,0.01296684
1311.0,0.004269659,0.04099283,0.01364812,0.003915822,0.03908198,0.01296433
1312.0,0.004270186,0.04098947,0.01364728,0.00392255,0.03907575,0.01296448
1313.0,0.00427117,0.04098674,0.01364676,0.003929477,0.03907124,0.01296522
1314.0,0.004273098,0.04098203,0.01364595,0.003936663,0.03906476,0.01296545
1315.0,0.004276506,0.04097542,0.01364504,0.003951539,0.03905558,0.01296721
1316.0,0.004277525,0.04097141,0.01364415,0.003947402,0.03905132,0.01296467
1317.0,0.004275979,0.04097106,0.01364356,0.003940513,0.03905166,0.01296267
1318.0,0.004272641,0.04097072,0.01364241,0.003927193,0.03905235,0.01295884
1319.0,0.004268979,0.04097021,0.01364112,0.003914799,0.03905236,0.01295509
1320.0,0.00426335,0.0409689,0.01363896,0.003899098,0.03905128,0.01295003
1321.0,0.004265789,0.04095518,0.0136356,0.003897548,0.03903458,0.01294452
1322.0,0.004273839,0.04094714,0.01363571,0.003857193,0.03902837,0.01293056
1323.0,0.004267384,0.0409458,0.01363328,0.003875066,0.039027,0.01293549
1324.0,0.004276237,0.04093108,0.01363164,0.003887477,0.03900834,0.01293358
1325.0,0.004280359,0.04092419,0.01363086,0.00389981,0.03900113,0.01293512
1326.0,0.004281078,0.04092225,0.01363051,0.003902017,0.03899962,0.01293533
1327.0,0.004282577,0.04091571,0.01362901,0.003906658,0.03899406,0.01293505
1328.0,0.004284027,0.04090591,0.01362653,0.00391129,0.03898399,0.01293342
1329.0,0.004299364,0.04090767,0.01363188,0.003929962,0.03896385,0.01293301
1330.0,0.004286061,0.04090044,0.01362552,0.003914537,0.03897217,0.01293084
1331.0,0.004285014,0.04089237,0.01362277,0.003914033,0.03896188,0.01292759
1332.0,0.004286485,0.04088387,0.01362069,0.003915385,0.03895013,0.01292445
1333.0,0.0042823,0.04088201,0.01361881,0.003907918,0.03894586,0.01292091
1334.0,0.004282967,0.04087595,0.0136172,0.003919709,0.03893522,0.01292127
1335.0,0.004282589,0.04087273,0.01361611,0.003922544,0.03893209,0.01292119
1336.0,0.004281503,0.04086922,0.01361472,0.003930635,0.03892874,0.01292264
1337.0,0.004277454,0.04086896,0.01361337,0.003933431,0.03892739,0.01292308
1338.0,0.004272707,0.04087064,0.01361238,0.003930332,0.03892916,0.01292267
1339.0,0.00426786,0.04087307,0.01361159,0.003930382,0.03893206,0.01292356
1340.0,0.004265588,0.04087245,0.01361069,0.00392227,0.03892827,0.01291996
1341.0,0.004264536,0.04087062,0.01360981,0.003923675,0.03892547,0.01291954
1342.0,0.004263824,0.04086685,0.01360846,0.003927668,0.03891641,0.01291802
1343.0,0.004263209,0.04086512,0.01360775,0.003927281,0.03891035,0.01291608
1344.0,0.004261472,0.04085857,0.01360524,0.003921777,0.0388896,0.01290815
1345.0,0.004257186,0.04085562,0.01360301,0.003915836,0.03887389,0.01290162
1346.0,0.004261306,0.04084588,0.01360137,0.003934089,0.03885152,0.01290043
1347.0,0.004261476,0.04084175,0.01360018,0.003930413,0.03885378,0.01289999
1348.0,0.00426205,0.04083876,0.01359947,0.003931506,0.03885482,0.01290064
1349.0,0.004264016,0.04083376,0.01359858,0.003938844,0.03885172,0.01290194
1350.0,0.004266724,0.04082552,0.01359696,0.003941073,0.03884119,0.01289945
1351.0,0.004269987,0.04081555,0.01359499,0.003954832,0.03882747,0.01289953
1352.0,0.004273911,0.04081129,0.01359494,0.003933525,0.03881231,0.01288845
1353.0,0.004270571,0.04081187,0.01359407,0.003942635,0.03881839,0.01289306
1354.0,0.004268661,0.04081009,0.01359293,0.003937453,0.03881289,0.01288982
1355.0,0.004266361,0.04080999,0.01359218,0.003931068,0.03881194,0.01288759
1356.0,0.004265699,0.04080852,0.01359153,0.003927149,0.03881081,0.01288605
1357.0,0.004263536,0.04080783,0.01359065,0.003914343,0.0388145,0.01288327
1358.0,0.004265831,0.04080187,0.01358958,0.003918524,0.03881016,0.01288323
1359.0,0.004267567,0.04079744,0.01358879,0.003923951,0.03880786,0.01288419
1360.0,0.004270437,0.04079051,0.01358761,0.003933488,0.03880389,0.0128859
1361.0,0.004273162,0.04078664,0.01358731,0.003941204,0.03879676,0.01288611
1362.0,0.004270985,0.04078295,0.01358552,0.00393826,0.03879329,0.01288417
1363.0,0.0042697,0.04078123,0.01358459,0.003936222,0.03879043,0.01288269
1364.0,0.004267864,0.04077807,0.01358307,0.003932925,0.03878363,0.01287963
1365.0,0.004266643,0.04077504,0.01358178,0.003930164,0.0387793,0.01287748
1366.0,0.004267362,0.0407701,0.01358052,0.00392127,0.03876645,0.0128709
1367.0,0.004269187,0.04076437,0.01357937,0.003925371,0.03876567,0.01287192
1368.0,0.004269355,0.04076188,0.01357868,0.003924937,0.03876373,0.0128712
1369.0,0.004269472,0.04075745,0.01357738,0.003921093,0.03876088,0.01286917
1370.0,0.004268282,0.04075408,0.013576,0.003916337,0.03875761,0.01286674
1371.0,0.004264608,0.04075095,0.0135739,0.003904157,0.03875953,0.01286361
1372.0,0.004257073,0.04075611,0.01357309,0.003896472,0.03875613,0.01286026
1373.0,0.004256659,0.04075156,0.01357159,0.003898082,0.0387572,0.01286107
1374.0,0.004255717,0.04075089,0.0135711,0.003899151,0.03875815,0.01286168
1375.0,0.004254585,0.04075074,0.01357069,0.003898373,0.03875872,0.01286161
1376.0,0.004252612,0.04074997,0.01356985,0.003894225,0.0387591,0.01286047
1377.0,0.004250832,0.04074731,0.01356849,0.00388665,0.03875764,0.01285774
1378.0,0.004250531,0.04074226,0.01356688,0.003860779,0.03875371,0.01284876
1379.0,0.004255385,0.04073405,0.01356593,0.003860602,0.03874557,0.01284625
1380.0,0.004254075,0.04073215,0.01356495,0.003861079,0.03874386,0.01284588
1381.0,0.004255433,0.04072952,0.01356459,0.003862182,0.03874188,0.01284561
1382.0,0.004257497,0.04072553,0.01356404,0.003864111,0.03873993,0.0128456
1383.0,0.004261376,0.04071753,0.01356286,0.003868841,0.03873724,0.01284622
1384.0,0.004264625,0.04070872,0.01356123,0.003875241,0.03873296,0.01284686
1385.0,0.004271024,0.04070464,0.01356202,0.003886657,0.03873383,0.01285057
1386.0,0.004265904,0.04070352,0.01356007,0.003878464,0.03872986,0.01284689
1387.0,0.004265633,0.04069436,0.01355724,0.003883065,0.03871711,0.01284444
1388.0,0.004262661,0.04069155,0.01355546,0.00388464,0.03870621,0.01284163
1389.0,0.004259209,0.04069098,0.01355421,0.003882295,0.03869766,0.01283835
1390.0,0.004255329,0.04069322,0.01355366,0.003876574,0.03869129,0.01283469
1391.0,0.00425473,0.04069068,0.01355271,0.003874427,0.038688,0.01283306
1392.0,0.004257077,0.04068322,0.0135512,0.003873391,0.03868318,0.01283129
1393.0,0.004259578,0.04067633,0.01354992,0.003873139,0.03867799,0.01282965
1394.0,0.004264993,0.04066573,0.01354844,0.003877842,0.03866925,0.01282844
1395.0,0.004264761,0.04066139,0.01354707,0.003875005,0.03866654,0.01282676
1396.0,0.004263748,0.04065838,0.01354585,0.00387488,0.03866246,0.01282549
1397.0,0.004263922,0.04065507,0.01354491,0.003874759,0.03865892,0.01282439
1398.0,0.004262948,0.04065373,0.0135442,0.003874502,0.03865476,0.01282306
1399.0,0.004264646,0.04064892,0.01354329,0.003876489,0.03865055,0.01282239
1400.0,0.004268201,0.04064174,0.01354225,0.003877811,0.03864501,0.01282112
1401.0,0.004274312,0.04063055,0.01354082,0.003882042,0.03863628,0.01281977
1402.0,0.004281155,0.04061728,0.01353901,0.003887114,0.0386269,0.01281848
1403.0,0.004292908,0.0406198,0.01354348,0.003889199,0.03862602,0.01281885
1404.0,0.004281526,0.04061513,0.01353848,0.003885054,0.03862416,0.01281703
1405.0,0.004284938,0.04060646,0.01353696,0.003886262,0.03861949,0.01281599
1406.0,0.004284189,0.04060393,0.01353596,0.003882924,0.03861678,0.01281416
1407.0,0.004280269,0.04060374,0.01353466,0.003873906,0.03861372,0.01281051
1408.0,0.004274935,0.04060532,0.01353345,0.003863279,0.03861143,0.01280661
1409.0,0.004268251,0.04061023,0.01353281,0.003845527,0.03860585,0.01279958
1410.0,0.004265791,0.04060811,0.0135314,0.003844092,0.03860636,0.0127993
1411.0,0.004266172,0.04060569,0.01353079,0.003845317,0.03860531,0.01279935
1412.0,0.004266724,0.04060307,0.01353018,0.003847374,0.03860407,0.0127996
1413.0,0.004267466,0.04059863,0.01352909,0.003852473,0.03860323,0.01280088
1414.0,0.004267426,0.04059694,0.01352856,0.003848638,0.03859999,0.01279875
1415.0,0.004272174,0.04058592,0.01352676,0.003859185,0.03859992,0.0128019
1416.0,0.004272447,0.04058298,0.01352596,0.003857116,0.03859811,0.01280073
1417.0,0.004273976,0.04057676,0.01352458,0.003852267,0.03859468,0.01279824
1418.0,0.004273897,0.04057196,0.01352311,0.003844637,0.03859474,0.01279596
1419.0,0.004286793,0.04057482,0.01352805,0.003836031,0.03861892,0.01280067
1420.0,0.004274138,0.04056928,0.01352238,0.003838207,0.03859785,0.01279497
1421.0,0.004271176,0.04056746,0.0135209,0.003827117,0.03860374,0.01279342
1422.0,0.004269557,0.04056642,0.01352008,0.003824303,0.03860911,0.0127942
1423.0,0.004266254,0.04056655,0.01351908,0.003819896,0.03861664,0.01279516
1424.0,0.004264363,0.04056463,0.0135179,0.003821077,0.03862104,0.01279684
1425.0,0.004261882,0.04056085,0.01351599,0.003825185,0.03862028,0.01279784
1426.0,0.004264541,0.04055107,0.01351389,0.003832246,0.03860699,0.01279594
1427.0,0.004269037,0.04054314,0.01351293,0.003837761,0.03858924,0.01279224
1428.0,0.00426985,0.04053781,0.01351159,0.003838174,0.03858001,0.01278958
1429.0,0.004271247,0.04053419,0.01351094,0.003837579,0.03857338,0.0127874
1430.0,0.004272173,0.04052945,0.01350981,0.00383488,0.03856575,0.01278429
1431.0,0.004273233,0.04052174,0.01350784,0.003833257,0.03856376,0.0127832
1432.0,0.004270892,0.04053694,0.01351166,0.003814557,0.03857144,0.01277992
1433.0,0.004270755,0.04052267,0.01350733,0.003826754,0.03856305,0.01278104
1434.0,0.004269861,0.04052075,0.01350647,0.003825595,0.03856825,0.01278226
1435.0,0.00426931,0.04051869,0.01350568,0.003827296,0.03856913,0.01278303
1436.0,0.004270776,0.04051496,0.01350503,0.003817595,0.03857226,0.01278108
1437.0,0.004267104,0.04051301,0.01350328,0.003818735,0.03856517,0.01277928
1438.0,0.004266628,0.04051088,0.01350249,0.003816943,0.03855943,0.01277701
1439.0,0.00426635,0.0405089,0.01350181,0.003811479,0.03855297,0.01277343
1440.0,0.004265031,0.04050746,0.01350096,0.003803524,0.03855105,0.01277048
1441.0,0.004260335,0.04051507,0.01350176,0.003775506,0.03853304,0.01275672
1442.0,0.004261875,0.04050827,0.01350021,0.00379079,0.03854149,0.01276381
1443.0,0.004258239,0.04050819,0.01349904,0.003779448,0.03854592,0.01276178
1444.0,0.004255605,0.04050832,0.01349824,0.003775535,0.03854928,0.01276164
1445.0,0.004254184,0.04050698,0.01349739,0.003774697,0.03855163,0.0127621
1446.0,0.004253648,0.04050463,0.01349652,0.003786992,0.03855265,0.01276605
1447.0,0.004254133,0.04049977,0.01349521,0.003790878,0.0385519,0.01276698
1448.0,0.004256934,0.04049174,0.01349369,0.003799167,0.03854599,0.01276765
1449.0,0.004259828,0.04048537,0.01349269,0.003812197,0.03854371,0.01277085
1450.0,0.004259646,0.04048222,0.01349169,0.003811119,0.03854004,0.01276942
1451.0,0.004257667,0.04048181,0.01349094,0.003807058,0.03854238,0.01276892
1452.0,0.004253843,0.04048239,0.01348991,0.003797714,0.0385447,0.01276683
1453.0,0.00425098,0.04048257,0.01348906,0.00379103,0.03855447,0.0127678
1454.0,0.004250488,0.04048036,0.01348824,0.003788557,0.03855351,0.01276677
1455.0,0.004252241,0.04047218,0.01348634,0.003784465,0.03854713,0.01276363
1456.0,0.00425433,0.04046626,0.01348522,0.003782182,0.03854151,0.01276126
1457.0,0.004267515,0.04045242,0.01348523,0.003793997,0.03853544,0.01276293
1458.0,0.004259744,0.04045732,0.01348425,0.003786877,0.03853663,0.01276118
1459.0,0.004261211,0.04045067,0.01348271,0.003783027,0.0385276,0.01275731
1460.0,0.004260576,0.04044861,0.01348189,0.003782428,0.03852412,0.01275608
1461.0,0.004257639,0.04044661,0.01348037,0.003783155,0.03851736,0.01275425
1462.0,0.004252173,0.04044602,0.01347847,0.003780553,0.03850825,0.01275073
1463.0,0.004247904,0.04045413,0.01347955,0.003794428,0.03848832,0.01274883
1464.0,0.004247417,0.04044697,0.01347725,0.003783462,0.03849739,0.01274831
1465.0,0.004239014,0.0404499,0.01347549,0.003775804,0.03848929,0.0127436
1466.0,0.004236199,0.04045026,0.01347471,0.003774017,0.03848922,0.01274305
1467.0,0.004234188,0.04044968,0.0134739,0.003773565,0.03848356,0.0127412
1468.0,0.004234239,0.04044661,0.01347299,0.003775872,0.03848565,0.01274252
1469.0,0.004234907,0.04044109,0.01347155,0.003782626,0.03848635,0.01274473
1470.0,0.00423527,0.04043548,0.01346998,0.003789388,0.03848316,0.01274578
1471.0,0.004233556,0.04043092,0.01346807,0.003796698,0.03847794,0.01274637
1472.0,0.004234073,0.04042569,0.01346666,0.003793915,0.03846855,0.01274271
1473.0,0.004230076,0.04042449,0.01346505,0.00380197,0.03846707,0.01274467
1474.0,0.004225548,0.04042581,0.01346402,0.003794428,0.03846915,0.01274305
1475.0,0.004222508,0.04042451,0.01346268,0.003786137,0.03847113,0.01274118
1476.0,0.004218445,0.04042614,0.01346189,0.003786102,0.0384725,0.01274158
1477.0,0.004216888,0.04042475,0.01346099,0.003785895,0.03847465,0.01274217
1478.0,0.004213526,0.04042365,0.01345961,0.003787511,0.03848316,0.01274522
1479.0,0.004210447,0.04042374,0.01345867,0.003786974,0.03848719,0.01274628
1480.0,0.004205682,0.04042176,0.01345658,0.003786995,0.0384886,0.01274671
1481.0,0.004210015,0.04043091,0.01346069,0.00380262,0.03850395,0.01275599
1482.0,0.004204407,0.04042138,0.01345607,0.0037886,0.03848988,0.01274757
1483.0,0.004203541,0.04041929,0.01345517,0.003787212,0.03848401,0.01274539
1484.0,0.004204408,0.04041473,0.01345407,0.003785458,0.03847544,0.01274228
1485.0,0.004206716,0.04040717,0.01345253,0.003781404,0.03846328,0.0127374
1486.0,0.004211456,0.04039778,0.01345119,0.003785221,0.03845798,0.01273694
1487.0,0.004213599,0.0403913,0.01344991,0.00377137,0.03845501,0.01273193
1488.0,0.004211768,0.04039009,0.01344898,0.003772846,0.03845476,0.01273229
1489.0,0.004208757,0.04038965,0.0134479,0.003775562,0.03845902,0.01273438
1490.0,0.004203936,0.04039112,0.01344684,0.003779888,0.03845911,0.01273569
1491.0,0.004202215,0.04038845,0.01344549,0.003785948,0.03845174,0.01273527
1492.0,0.004200724,0.0403859,0.01344426,0.003793267,0.03844407,0.01273513
1493.0,0.004199781,0.04038386,0.01344335,0.003797601,0.03843694,0.01273427
1494.0,0.004197225,0.04037957,0.01344127,0.00379783,0.03842717,0.01273139
1495.0,0.004196529,0.04037495,0.01343966,0.003804191,0.03841283,0.01272896
1496.0,0.004199205,0.04036863,0.0134386,0.003790888,0.03840867,0.01272373
1497.0,0.004200466,0.0403643,0.01343769,0.003791007,0.03841102,0.01272448
1498.0,0.004202686,0.04035928,0.01343688,0.003791937,0.03841188,0.01272502
1499.0,0.004210018,0.0403501,0.01343642,0.00379927,0.03840685,0.01272569
1500.0,0.004208986,0.04034669,0.01343507,0.003802052,0.03840569,0.01272617
1501.0,0.004210102,0.04034294,0.01343429,0.003809531,0.0384017,0.0127272
1502.0,0.004211961,0.04033907,0.01343371,0.003818667,0.03839753,0.01272868
1503.0,0.004213309,0.04033431,0.01343271,0.00382838,0.0383944,0.01273065
1504.0,0.004225912,0.04032913,0.01343511,0.003853637,0.03839607,0.01273877
1505.0,0.004215197,0.04032982,0.01343195,0.003834177,0.03839195,0.01273166
1506.0,0.004212377,0.04032779,0.01343046,0.003839132,0.03839115,0.01273291
1507.0,0.004207866,0.04032796,0.01342909,0.003834711,0.0383917,0.01273174
1508.0,0.004201034,0.04032958,0.01342744,0.003821331,0.03839119,0.01272757
1509.0,0.004198103,0.04032575,0.01342537,0.003810142,0.0383836,0.01272192
1510.0,0.004200939,0.0403298,0.01342748,0.003831097,0.0383718,0.01272465
1511.0,0.004196182,0.04032431,0.01342434,0.003814287,0.03837601,0.01272087
1512.0,0.004196477,0.04031905,0.01342285,0.003804885,0.03836967,0.01271614
1513.0,0.00419807,0.04031349,0.01342168,0.003804072,0.03836461,0.01271437
1514.0,0.004199979,0.04030303,0.01341914,0.00380684,0.03835963,0.0127137
1515.0,0.004212478,0.04029498,0.01342064,0.003813325,0.03836655,0.01271773
1516.0,0.004203306,0.04029613,0.01341811,0.003807998,0.03835864,0.01271375
1517.0,0.004202758,0.04029257,0.01341687,0.003814168,0.03835897,0.0127157
1518.0,0.004201899,0.0402891,0.01341556,0.003819944,0.03835824,0.01271721
1519.0,0.004203685,0.04028153,0.01341384,0.003827612,0.03834891,0.0127167
1520.0,0.004206991,0.04027087,0.01341168,0.003827984,0.03833523,0.01271269
1521.0,0.004213051,0.04026106,0.01341063,0.003838526,0.03830571,0.01270697
1522.0,0.004210831,0.04025882,0.01340926,0.003828071,0.038306,0.0127039
1523.0,0.004210045,0.04025708,0.0134085,0.00382098,0.03830154,0.01270042
1524.0,0.004209561,0.04025519,0.01340778,0.003817258,0.03829521,0.01269739
1525.0,0.004207395,0.04025201,0.01340614,0.003815718,0.03828231,0.01269304
1526.0,0.004216666,0.04025468,0.01340985,0.003827523,0.03825738,0.01268908
1527.0,0.004207211,0.04024975,0.0134054,0.003816194,0.03827242,0.0126902
1528.0,0.004204005,0.04024876,0.0134041,0.003819753,0.03826638,0.01268945
1529.0,0.004201714,0.04024795,0.01340314,0.003826456,0.03826416,0.0126908
1530.0,0.004200824,0.040247,0.01340257,0.003829135,0.03826362,0.01269144
1531.0,0.004200534,0.04024375,0.01340151,0.003832039,0.03826195,0.01269182
1532.0,0.004197938,0.040243,0.01340047,0.003825333,0.03825936,0.01268901
1533.0,0.004198178,0.04023887,0.0133993,0.003819841,0.03825393,0.01268572
1534.0,0.004199977,0.04023271,0.01339802,0.003807815,0.03824306,0.01267883
1535.0,0.004200627,0.04023006,0.01339743,0.003804334,0.03823883,0.0126765
1536.0,0.004211036,0.04022083,0.01339792,0.003803761,0.03823387,0.01267484
1537.0,0.004202656,0.04022457,0.01339642,0.003801061,0.03823528,0.01267445
1538.0,0.004203552,0.04021805,0.01339474,0.003791192,0.03822457,0.01266826
1539.0,0.00420346,0.04021599,0.01339409,0.003790664,0.03822234,0.01266743
1540.0,0.004203401,0.04021145,0.01339271,0.003789492,0.03821667,0.01266537
1541.0,0.004201663,0.04020988,0.01339169,0.003784908,0.03820935,0.01266179
1542.0,0.004201711,0.04020555,0.01339041,0.003781299,0.03819885,0.01265754
1543.0,0.00420184,0.04020199,0.01338938,0.003781145,0.03819236,0.01265554
1544.0,0.004203077,0.04019784,0.01338852,0.003784798,0.03818861,0.0126555
1545.0,0.004204444,0.04019359,0.01338767,0.003792692,0.03818635,0.01265718
1546.0,0.004202838,0.04019085,0.01338635,0.003785511,0.03819316,0.01265709
1547.0,0.004202438,0.04018494,0.01338445,0.003792543,0.03818959,0.01265811
1548.0,0.004198282,0.04018283,0.01338251,0.003792376,0.03818597,0.01265697
1549.0,0.004193019,0.04018328,0.01338099,0.00376786,0.03818031,0.01264794
1550.0,0.004189191,0.04018418,0.01338007,0.003762013,0.03817284,0.01264394
1551.0,0.004187987,0.04018199,0.01337903,0.003762236,0.03816505,0.01264166
1552.0,0.004188108,0.0401769,0.01337754,0.003761323,0.03814693,0.01263592
1553.0,0.004190059,0.0401693,0.01337587,0.003763005,0.03812355,0.01262936
1554.0,0.004193321,0.04015702,0.0133732,0.003769331,0.03809355,0.01262219
1555.0,0.004231013,0.04017462,0.01339035,0.003808012,0.03807537,0.01262831
1556.0,0.004192789,0.04015617,0.01337278,0.003768497,0.03808791,0.01262024
1557.0,0.004195583,0.04014825,0.01337128,0.003772103,0.03807237,0.01261663
1558.0,0.004196017,0.04014531,0.01337053,0.003770602,0.03806992,0.01261544
1559.0,0.004196123,0.04014209,0.0133696,0.003768957,0.03806877,0.0126146
1560.0,0.004198345,0.04013763,0.01336896,0.003770307,0.03806554,0.01261403
1561.0,0.00420075,0.04013271,0.01336824,0.00377009,0.03805652,0.01261124
1562.0,0.004203105,0.04012841,0.01336769,0.003773638,0.03804961,0.01261022
1563.0,0.004208438,0.04012001,0.01336684,0.003781651,0.03803741,0.01260894
1564.0,0.004211585,0.0401139,0.013366,0.003784579,0.03803063,0.01260777
1565.0,0.004222821,0.04009871,0.01336499,0.003793061,0.0380216,0.0126076
1566.0,0.00421829,0.04009824,0.01336342,0.003784396,0.03802581,0.01260626
1567.0,0.004214052,0.04010011,0.01336264,0.003775882,0.03803322,0.01260595
1568.0,0.004211267,0.04010036,0.01336184,0.00376721,0.03804001,0.0126054
1569.0,0.004210246,0.04009819,0.01336086,0.00377102,0.03804016,0.01260658
1570.0,0.004212142,0.04009151,0.01335945,0.003762564,0.03804049,0.01260416
1571.0,0.004214095,0.04008543,0.01335825,0.003773536,0.03803024,0.01260435
1572.0,0.00421751,0.04007665,0.01335669,0.00378705,0.03801253,0.01260306
1573.0,0.004228339,0.04006992,0.01335809,0.003808892,0.03800916,0.01260862
1574.0,0.004219602,0.04007264,0.01335615,0.003792696,0.03800976,0.01260392
1575.0,0.004218964,0.04007123,0.01335552,0.003790741,0.03800787,0.01260276
1576.0,0.00421636,0.04007056,0.0133545,0.003783252,0.03800856,0.01260072
1577.0,0.004213377,0.04007075,0.01335361,0.003777282,0.03801066,0.01259956
1578.0,0.004208668,0.04006979,0.01335184,0.003768969,0.03801173,0.01259739
1579.0,0.004207995,0.04008653,0.01335666,0.003764307,0.03802435,0.01259981
1580.0,0.004204928,0.04007178,0.01335126,0.003764175,0.03801256,0.01259621
1581.0,0.004202266,0.04007102,0.01335019,0.003762221,0.03801395,0.01259605
1582.0,0.004201025,0.04006931,0.01334929,0.003762776,0.03801451,0.01259638
1583.0,0.004199747,0.04006629,0.01334798,0.003763558,0.03801405,0.01259648
1584.0,0.004198387,0.04006242,0.01334639,0.00376295,0.03801005,0.01259509
1585.0,0.004201599,0.04004939,0.01334349,0.003780242,0.03798979,0.01259415
1586.0,0.004204734,0.04003836,0.01334117,0.00380141,0.03796999,0.01259455
1587.0,0.004204759,0.04003205,0.01333928,0.003799824,0.03795922,0.01259083
1588.0,0.004206317,0.04002725,0.01333833,0.003803102,0.03795022,0.0125891
1589.0,0.00420534,0.04002326,0.01333683,0.003799038,0.03794116,0.01258514
1590.0,0.004200217,0.04002157,0.01333471,0.003791258,0.03793499,0.01258094
1591.0,0.00419494,0.04002419,0.01333383,0.003781941,0.03794063,0.01257983
1592.0,0.004194767,0.04001977,0.01333245,0.003786285,0.03793757,0.01258022
1593.0,0.004193143,0.04001714,0.01333115,0.003786252,0.03794166,0.01258144
1594.0,0.004189132,0.04001542,0.01332937,0.003785948,0.03794983,0.01258381
1595.0,0.004185894,0.0400111,0.01332706,0.003783949,0.03795287,0.01258413
1596.0,0.004191919,0.04000469,0.01332703,0.003820496,0.03795266,0.0125951
1597.0,0.004187614,0.04000595,0.01332605,0.003801139,0.03795097,0.01258874
1598.0,0.004190388,0.03999916,0.01332489,0.003803631,0.03794932,0.01258899
1599.0,0.00419218,0.03999486,0.01332416,0.003796508,0.03794356,0.0125851
1600.0,0.004195902,0.03998855,0.01332344,0.00379954,0.03793605,0.01258375
1601.0,0.004196809,0.0399804,0.01332128,0.00380038,0.03792691,0.01258125
1602.0,0.004197108,0.0399825,0.013322,0.003805328,0.03793592,0.01258547
1603.0,0.004194682,0.03997978,0.01332042,0.003800174,0.03792924,0.01258189
1604.0,0.004191332,0.0399782,0.01331889,0.003804128,0.03792962,0.0125832
1605.0,0.004186754,0.03997873,0.01331761,0.003807346,0.03793099,0.01258459
1606.0,0.004180225,0.03998031,0.01331604,0.003809336,0.03793293,0.01258578
1607.0,0.004173001,0.03998253,0.01331444,0.003804798,0.03793454,0.01258489
